location,                                                   type,           hint,                 scene,                          id,                         item
Gerudo Training Grounds SR Slope Front Left,                sr,             NONE,                 GERUDO_TRAINING_GROUND,         0x42,                       RUPEE_SILVER_GTG_SLOPES
Gerudo Training Grounds SR Slope Front Above,               sr,             NONE,                 GERUDO_TRAINING_GROUND,         0x43,                       RUPEE_SILVER_GTG_SLOPES
Gerudo Training Grounds SR Slope Center,                    sr,             NONE,                 GERUDO_TRAINING_GROUND,         0x44,                       RUPEE_SILVER_GTG_SLOPES
Gerudo Training Grounds SR Slope Back,                      sr,             NONE,                 GERUDO_TRAINING_GROUND,         0x45,                       RUPEE_SILVER_GTG_SLOPES
Gerudo Training Grounds SR Lava Front Left,                 sr,             NONE,                 GERUDO_TRAINING_GROUND,         0x46,                       RUPEE_SILVER_GTG_LAVA
Gerudo Training Grounds SR Lava Front Right,                sr,             NONE,                 GERUDO_TRAINING_GROUND,         0x47,                       RUPEE_SILVER_GTG_LAVA
Gerudo Training Grounds SR Lava Back Left,                  sr,             NONE,                 GERUDO_TRAINING_GROUND,         0x48,                       RUPEE_SILVER_GTG_LAVA
Gerudo Training Grounds SR Lava Back Center,                sr,             NONE,                 GERUDO_TRAINING_GROUND,         0x49,                       RUPEE_SILVER_GTG_LAVA
Gerudo Training Grounds SR Lava Back Right,                 sr,             NONE,                 GERUDO_TRAINING_GROUND,         0x4a,                       RUPEE_SILVER_GTG_LAVA
Gerudo Training Grounds SR Water 1,                         sr,             NONE,                 GERUDO_TRAINING_GROUND,         0x4c,                       RUPEE_SILVER_GTG_WATER
Gerudo Training Grounds SR Water 2,                         sr,             NONE,                 GERUDO_TRAINING_GROUND,         0x4d,                       RUPEE_SILVER_GTG_WATER
Gerudo Training Grounds SR Water 3,                         sr,             NONE,                 GERUDO_TRAINING_GROUND,         0x4e,                       RUPEE_SILVER_GTG_WATER
Gerudo Training Grounds SR Water 4,                         sr,             NONE,                 GERUDO_TRAINING_GROUND,         0x4f,                       RUPEE_SILVER_GTG_WATER
Gerudo Training Grounds SR Water 5,                         sr,             NONE,                 GERUDO_TRAINING_GROUND,         0x50,                       RUPEE_SILVER_GTG_WATER
Gerudo Training Grounds Heart 1,                            heart,          NONE,                 GERUDO_TRAINING_GROUND,         0x0070a,                    RECOVERY_HEART
Gerudo Training Grounds Heart 2,                            heart,          NONE,                 GERUDO_TRAINING_GROUND,         0x0070b,                    RECOVERY_HEART
Gerudo Training Grounds Entrance Big Fairy,                 fairy_spot,     NONE,                 GERUDO_TRAINING_GROUND,         0x00008,                    FAIRY_BIG
Gerudo Training Grounds Wonder Item Eye Statue Room,        wonder,         NONE,                 GERUDO_TRAINING_GROUND,         0x00402,                    MAGIC_JAR_LARGE
Gerudo Training Grounds Wonder Item Torch Slugs Room,       wonder,         NONE,                 GERUDO_TRAINING_GROUND,         0x00510,                    RUPEE_RED
Gerudo Training Grounds Wonder Item Beamos Room,            wonder,         NONE,                 GERUDO_TRAINING_GROUND,         0x0070c,                    FLEXIBLE
Ganon Castle Water Chest 1,                                 chest,          NONE,                 INSIDE_GANON_CASTLE,            0x06,                       RECOVERY_HEART
Ganon Castle Water Chest 2,                                 chest,          NONE,                 INSIDE_GANON_CASTLE,            0x07,                       ICE_TRAP
Ganon Castle Forest Chest,                                  chest,          NONE,                 INSIDE_GANON_CASTLE,            0x09,                       RUPEE_BLUE
Ganon Castle Light Chest Center,                            chest,          NONE,                 INSIDE_GANON_CASTLE,            0x10,                       SMALL_KEY_GANON
Ganon Castle Light Chest Around 1,                          chest,          NONE,                 INSIDE_GANON_CASTLE,            0x0a,                       ARROWS_30
Ganon Castle Light Chest Around 2,                          chest,          NONE,                 INSIDE_GANON_CASTLE,            0x0b,                       ICE_TRAP
Ganon Castle Light Chest Around 3,                          chest,          NONE,                 INSIDE_GANON_CASTLE,            0x0c,                       RUPEE_BLUE
Ganon Castle Light Chest Around 4,                          chest,          NONE,                 INSIDE_GANON_CASTLE,            0x0d,                       RECOVERY_HEART
Ganon Castle Light Chest Around 5,                          chest,          NONE,                 INSIDE_GANON_CASTLE,            0x0e,                       ICE_TRAP
Ganon Castle Light Chest Around 6,                          chest,          NONE,                 INSIDE_GANON_CASTLE,            0x0f,                       ICE_TRAP
Ganon Castle Light Chest Lullaby,                           chest,          NONE,                 INSIDE_GANON_CASTLE,            0x11,                       SMALL_KEY_GANON
Ganon Castle Shadow Chest 1,                                chest,          NONE,                 INSIDE_GANON_CASTLE,            0x08,                       RUPEE_BLUE
Ganon Castle Shadow Chest 2,                                chest,          NONE,                 INSIDE_GANON_CASTLE,            0x05,                       STRENGTH
Ganon Castle Spirit Chest 1,                                chest,          NONE,                 INSIDE_GANON_CASTLE,            0x12,                       BOMBCHU_20
Ganon Castle Spirit Chest 2,                                chest,          NONE,                 INSIDE_GANON_CASTLE,            0x14,                       ARROWS_10
Ganon Castle Boss Key,                                      chest,          NONE,                 GANON_TOWER,                    0x0b,                       BOSS_KEY_GANON
Ganon Castle Leftmost Scrub,                                scrub,          NONE,                 INSIDE_GANON_CASTLE,            0x21,                       POTION_GREEN
Ganon Castle Left-Center Scrub,                             scrub,          NONE,                 INSIDE_GANON_CASTLE,            0x22,                       BOMBS_5
Ganon Castle Right-Center Scrub,                            scrub,          NONE,                 INSIDE_GANON_CASTLE,            0x23,                       ARROWS_10
Ganon Castle Rightmost Scrub,                               scrub,          NONE,                 INSIDE_GANON_CASTLE,            0x24,                       POTION_RED
Ganon Castle SR Spirit Center Midair,                       sr,             NONE,                 INSIDE_GANON_CASTLE,            0x51,                       RUPEE_SILVER_GANON_SPIRIT
Ganon Castle SR Spirit Front Right,                         sr,             NONE,                 INSIDE_GANON_CASTLE,            0x52,                       RUPEE_SILVER_GANON_SPIRIT
Ganon Castle SR Spirit Center Bottom,                       sr,             NONE,                 INSIDE_GANON_CASTLE,            0x53,                       RUPEE_SILVER_GANON_SPIRIT
Ganon Castle SR Spirit Back Left,                           sr,             NONE,                 INSIDE_GANON_CASTLE,            0x54,                       RUPEE_SILVER_GANON_SPIRIT
Ganon Castle SR Spirit Back Right,                          sr,             NONE,                 INSIDE_GANON_CASTLE,            0x55,                       RUPEE_SILVER_GANON_SPIRIT
Ganon Castle SR Light Alcove Right,                         sr,             NONE,                 INSIDE_GANON_CASTLE,            0x56,                       RUPEE_SILVER_GANON_LIGHT
Ganon Castle SR Light Alcove Left,                          sr,             NONE,                 INSIDE_GANON_CASTLE,            0x57,                       RUPEE_SILVER_GANON_LIGHT
Ganon Castle SR Light Center Top,                           sr,             NONE,                 INSIDE_GANON_CASTLE,            0x58,                       RUPEE_SILVER_GANON_LIGHT
